Budget currency,Date,Week,Month,Year,Hour,Advertiser account ID,Advertiser account name,Ad product,Portfolio ID,Portfolio name,Campaign ID,Campaign name,Campaign budget amount,Campaign delivery status,Campaign bid strategy,Campaign rule amount,Campaign cost type,Ad group ID,Ad group name,Ad group delivery status,Advertised product ID,Advertised product SKU,Placement Name,Placement size,Site or app,Placement classification,Target value,Target match type,Search term,Matched target,Impressions,Invalid impression rate,Clicks,Invalid clicks,Viewable CTR (vCTR),CTR,CPC,Viewable rate,Viewable impressions,Total cost,Purchases (all views),Sales (all views),Units sold (all views),Cost per purchase (all views),Purchase rate (all views),Purchase rate over clicks (all views),ROAS (all views),Purchases (new to brand),Purchase rate (new to brand),Detail page views,"Purchases (halo, all views)","Sales (halo, all views)","Units sold (halo, all views)",Detail page view rate,Add to cart,Add to list,Long-term sales,Long-term ROAS,Purchases (combined),ROAS (combined),ROAS from clicks (combined),Sales (combined),Units sold (combined),Cost per purchase (combined),Purchase rate (combined)
USD,"Jan 22, 2026",4,1,2026,18,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,185829121736031,B0CCSN64ZN - Bear Mini Highlighters,"=""431248353827902""",Sp KW Br +bear+highlighters - B0CCSN64ZN,4,ENABLED,legacy,,CPC,"=""364429976640833""",Sp KW Br - bear highlighters - B0CCSN64ZN,ENABLED,B0CCSN64ZN,R8-CPZ3-31X9,UNKNOWN,,Unknown,Detail Page on-Amazon,+bear+highlighters,BROAD,mini bear highlighter pens,mini bear highlighter pens,2,0.0%,1,0,,50.0%,0.3,,0,0.3,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 27, 2026",5,1,2026,18,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,264568669930856,Scavenger Smile,"=""299362373048865""",SP Kw Scavenger Smile,10,ENABLED,legacy,1500000,CPC,"=""401774250700970""",SP Kw Scavenger,ENABLED,B0DKC5899Z,RQ-V550-5CL7,UNKNOWN,,Unknown,Detail Page on-Amazon,small spoon,BROAD,small spoons,small spoons,77,0.0%,1,0,,1.2987%,0.13,,0,0.13,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 24, 2026",4,1,2026,16,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,258730673842577,B0917J3DBG - Hose Clamp Pliers,"=""544496094566361""",SP Kw Ex hose clamp tool - B0917J3DBG,10,ENABLED,legacy,1500000,CPC,"=""453188161856545""",Exact,ENABLED,B0917J3DBG,ZP-NXDK-UGDV,UNKNOWN,,Unknown,Detail Page on-Amazon,hose clamp tool,EXACT,hose clamp tool,hose clamp tool,14,0.0%,1,0,,7.1429%,0.41,,0,0.41,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 25, 2026",4,1,2026,9,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,241282268014089,B0CG1PKXYZ - Defrosting Tray,"=""467638913544678""",SP Kw Scavengers - B0CG1PKXYZ,5,ENABLED,legacy,,CPC,"=""509959813141707""",SP Kw Scavengers - B0CG1PKXYZ,ENABLED,B0CG1PKXYZ,SP-9MYY-OQYR,UNKNOWN,,Unknown,Detail Page on-Amazon,meat defroster,BROAD,meat defroster,meat defroster,1,0.0%,1,0,,100.0%,0.3,,0,0.3,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 22, 2026",4,1,2026,13,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,257457660740854,B08PDLTLDV - Waterproof case,"=""492915895589838""",SP PT Scavengers - B08PDLTLDV,5,ENABLED,legacy,,CPC,"=""492340017334975""",SP PT Scavengers - B08PDLTLDV,ENABLED,B08PDLTLDV,OR-VIJN-4RCE,UNKNOWN,,Unknown,Detail Page on-Amazon,"asin=""B08MQHLY1Z""",TARGETING_EXPRESSION,B08MQHLY1Z,B08MQHLY1Z,2,0.0%,1,0,,50.0%,0.12,,0,0.12,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 24, 2026",4,1,2026,15,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,197265869679869,B08V7GSSYS - Defrosting Tray,"=""365191395086475""",Sp KW Ex rel cat - B08V7GSSYS,10,ENABLED,legacy,1500000,CPC,"=""533688988887401""",Sp KW Ex rel cat low bid - B08V7GSSYS,ENABLED,B08V7GSSYS,RM-7ZKA-A5LD,UNKNOWN,,Unknown,Other on-Amazon,"keyword-group=""Keywords related to your product category""",TARGETING_EXPRESSION,thawing mat for frozen meat,thawing mat for frozen meat,1,0.0%,1,0,,100.0%,0.44,,0,0.44,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 24, 2026",4,1,2026,19,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,242962102808048,B0747DNK9C - Keychain Clips 100,"=""554943745379449""",Sp Kw Scavengers - B0747DNK9C,5,ENABLED,legacy,,CPC,"=""474521170545048""",Sp Kw Scavengers - B0747DNK9C,ENABLED,B0747DNK9C,60-UWT3-LOAV,UNKNOWN,,Unknown,Other on-Amazon,keychain,BROAD,clear mini keychain container,clear mini keychain container,1,0.0%,1,0,,100.0%,0.21,,0,0.21,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 27, 2026",5,1,2026,9,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,137886423153913,B0776QYR57 - Nail Swatch Sticks 200Pcs,"=""462396908340020""",SPV Kw Ex Tos Ros- nail swatch stick - B0776QYR57,25,ENABLED,legacy,3750000,CPC,"=""540171739194466""",B0776QYR57-SP-Ext-nail swatch stick,ENABLED,B0776QYR57,JA-2HQA-0I4J,UNKNOWN,,Unknown,Top of Search on-Amazon,nail swatch stick,EXACT,nail swatch sticks,nail swatch sticks,8,27.2727%,3,0,,37.5%,0.50667,,0,1.52,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 23, 2026",4,1,2026,18,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,193806455870425,B089YTQ1RL - Plastic Bobbins 360,"=""480774162167033""",Sp Kw Ex Hv - embroidery floss organizer - B089YTQ1RL,4,ENABLED,legacy,,CPC,"=""358629556268898""",Sp Kw Ros Ex Hv - embroidery floss organizer - B089YTQ1RL,ENABLED,B089YTQ1RL,69-AUCB-U9L1,UNKNOWN,,Unknown,Other on-Amazon,embroidery floss organizer,EXACT,embroidery floss organizer,embroidery floss organizer,1,0.0%,1,0,,100.0%,0.3,,0,0.3,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 26, 2026",5,1,2026,18,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,137886423153913,B0776QYR57 - Nail Swatch Sticks 200Pcs,"=""494473176013978""",SP Kw Ex - nail swatch - B0776QYR57,20,ENABLED,legacy,,CPC,"=""525954610673823""",B0776QYR57-SP-Ext-nail swatch,ENABLED,B0776QYR57,JA-2HQA-0I4J,UNKNOWN,,Unknown,Top of Search on-Amazon,nail swatch,EXACT,nail swatch,nail swatch,3,0.0%,1,0,,33.3333%,0.52,,0,0.52,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 26, 2026",5,1,2026,18,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,75642055213466,B0B6FYGWS1 - Realistic Crab Toy,"=""386832428462588""",Sp Auto Tos - B0B6FYGWS1,5,ENABLED,legacy,,CPC,"=""418319939248292""",Sp Auto Tos - B0B6FYGWS1,ENABLED,B0B6FYGWS1,IA-0988-99K2,UNKNOWN,,Unknown,Detail Page on-Amazon,complements,TARGETING_EXPRESSION_PREDEFINED,B0B2CVN3XM,B0B2CVN3XM,2,0.0%,1,0,,50.0%,0.23,,0,0.23,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 24, 2026",4,1,2026,20,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,258730673842577,B0917J3DBG - Hose Clamp Pliers,"=""519986412824503""",Sp Kw Ex Tos - hose clamp removal tool - B0917J3DBG,3,ENABLED,legacy,,CPC,"=""283697151277275""",Exact,ENABLED,B0917J3DBG,ZP-NXDK-UGDV,UNKNOWN,,Unknown,Top of Search on-Amazon,hose clamp removal tool,EXACT,hose clamp removal tool,hose clamp removal tool,1,0.0%,1,0,,100.0%,0.87,,0,0.87,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 25, 2026",4,1,2026,22,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,163180373102887,B0DNCW774C - Hose Pinch Off Pliers,"=""467902703363863""",SP Kw Br +line+pliers - B0DNCW774C,5,ENABLED,legacy,,CPC,"=""361902723118270""",SP Kw Br +line+pliers - B0DNCW774C,ENABLED,B0DNCW774C,68-B8JY-QH43,UNKNOWN,,Unknown,Other on-Amazon,+line+pliers,BROAD,pliers ￼,pliers ￼,1,0.0%,1,0,,100.0%,0.61,,0,0.61,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 21, 2026",4,1,2026,23,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,264568669930856,Scavenger Smile,"=""299362373048865""",SP Kw Scavenger Smile,10,ENABLED,legacy,1500000,CPC,"=""401774250700970""",SP Kw Scavenger,ENABLED,B09ZHSVH6B,V0-UZZX-Y65R,UNKNOWN,,Unknown,Detail Page on-Amazon,long handle teaspoon,BROAD,spoons and forks with ceramic handle,spoons and forks with ceramic handle,1,0.0%,1,0,,100.0%,0.1,,0,0.1,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 24, 2026",4,1,2026,17,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,137886423153913,B0776QYR57 - Nail Swatch Sticks 200Pcs,"=""554325808343863""",SP Kw Ex - nail color swatches - B0776QYR57,13,ENABLED,legacy,,CPC,"=""325311337027149""",B0776QYR57-SP-Ext-nail color swatches,ENABLED,B0776QYR57,JA-2HQA-0I4J,UNKNOWN,,Unknown,Top of Search on-Amazon,nail color swatches,EXACT,nail color swatches,nail color swatches,8,27.2727%,1,1,,12.5%,0.45,,0,0.45,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 23, 2026",4,1,2026,18,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,70692716392228,B08PFP1P1H - Red Crabs,"=""389216837807914""",Sp Auto Ros - B08PFP1P1H,5,ENABLED,legacy,,CPC,"=""387156008701962""",Auto,ENABLED,B08PFP1P1H,IK-4CG8-4UX1,UNKNOWN,,Unknown,Detail Page on-Amazon,substitutes,TARGETING_EXPRESSION_PREDEFINED,B0CSWPCW9F,B0CSWPCW9F,1,0.0%,1,0,,100.0%,0.11,,0,0.11,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 26, 2026",5,1,2026,13,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,168395887663498,B075R3XR7Y - 4Pcs Cocktail Spoon Long,"=""553177525538534""",Sp Kw Ex Tos - long stirring spoon - B075R3XR7Y,5,ENABLED,legacy,,CPC,"=""377877689503497""",Sp Kw Ex - long stirring spoon - B075R3XR7Y,ENABLED,B075R3XR7Y,EM-5VD0-2FC5,UNKNOWN,,Unknown,Top of Search on-Amazon,long stirring spoon,EXACT,long stirring spoon,long stirring spoon,1,0.0%,1,1,,100.0%,0.7,,0,0.7,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 27, 2026",5,1,2026,17,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,151517480097056,B0CMQY8L5X - 100 Pcs Cross Nail Charms,"=""383177676699714""",Sp Kw Br +cross+nail+charms - B0CMQY8L5X,5,ENABLED,legacy,,CPC,"=""546013731426647""",Sp Kw Br +cross+nail+charms - B0CMQY8L5X,ENABLED,B0CMQY8L5X,YV-O0SE-7QIF,UNKNOWN,,Unknown,Other on-Amazon,+cross+nail+charms,BROAD,nail charms cross silver,nail charms cross silver,3,0.0%,1,0,,33.3333%,0.22,,0,0.22,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 23, 2026",4,1,2026,11,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,193806455870425,B089YTQ1RL - Plastic Bobbins 360,"=""555265539167669""",SP Kw Ex - embroidery floss cards - B089YTQ1RL,4,ENABLED,legacy,,CPC,"=""410905085584740""",B089YTQ1RL-SP-Ext-embroidery floss cards,ENABLED,B089YTQ1RL,69-AUCB-U9L1,UNKNOWN,,Unknown,Top of Search on-Amazon,embroidery floss cards,EXACT,embroidery floss cards,embroidery floss cards,1,0.0%,1,0,,100.0%,0.7,,0,0.7,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 23, 2026",4,1,2026,14,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,137886423153913,B0776QYR57 - Nail Swatch Sticks 200Pcs,"=""494473176013978""",SP Kw Ex - nail swatch - B0776QYR57,20,ENABLED,legacy,,CPC,"=""525954610673823""",B0776QYR57-SP-Ext-nail swatch,ENABLED,B0776QYR57,JA-2HQA-0I4J,UNKNOWN,,Unknown,Top of Search on-Amazon,nail swatch,EXACT,nail swatch,nail swatch,1,0.0%,1,0,,100.0%,0.55,,0,0.55,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 21, 2026",4,1,2026,18,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,197265869679869,B08V7GSSYS - Defrosting Tray,"=""379224134553134""",Sp Kw Ex THAWING TRAY FOR FROZEN MEAT - B08V7GSSYS,5,ENABLED,legacy,,CPC,"=""315611696861447""",B08V7GSSYS-SP-Ext-thaw tray for frozen meat,ENABLED,B08V7GSSYS,RM-7ZKA-A5LD,UNKNOWN,,Unknown,Detail Page on-Amazon,thaw tray for frozen meat,EXACT,thawing tray for frozen meat,thawing tray for frozen meat,9,43.75%,1,0,,11.1111%,0.45,,0,0.45,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 21, 2026",4,1,2026,2,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,183465943838049,B073VH6FRJ - Black Mesh Bags Drawstring 5,"=""93448864284172""",SP Auto Low bid - B073VH6FRJ,5,ENABLED,legacy,,CPC,"=""188992017928180""",Ad group,ENABLED,B073VH6FRJ,YY-8BE8-9EIL,UNKNOWN,,Unknown,Detail Page on-Amazon,close-match,TARGETING_EXPRESSION_PREDEFINED,mesh bag,mesh bag,6,0.0%,1,0,,16.6667%,0.3,,0,0.3,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 26, 2026",5,1,2026,9,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,264568669930856,Scavenger Smile,"=""299362373048865""",SP Kw Scavenger Smile,10,ENABLED,legacy,1500000,CPC,"=""401774250700970""",SP Kw Scavenger,ENABLED,B073QLRT3X,B9-F2QS-58VS,UNKNOWN,,Unknown,Other on-Amazon,"keyword-group=""Keywords related to your product category""",TARGETING_EXPRESSION,feather candy mold,feather candy mold,2,0.0%,1,0,,50.0%,0.1,,0,0.1,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 25, 2026",4,1,2026,11,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,70692716392228,B08PFP1P1H - Red Crabs,"=""317822163220951""",SP Kw Br +crab+decor - B08PFP1P1H,7,ENABLED,legacy,,CPC,"=""538249216893484""",SP Kw Br +crab+decor - B08PFP1P1H,ENABLED,B08PFP1P1H,IK-4CG8-4UX1,UNKNOWN,,Unknown,Other on-Amazon,+crab+decor,BROAD,crab party decorations,crab party decorations,1,0.0%,1,0,,100.0%,0.49,,0,0.49,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 26, 2026",5,1,2026,15,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,208654278465169,B00XVF6Z3C - Heart spoons,"=""333447994499241""",Sp Kw Br - valentines spoons - B00XVF6Z3C,5,ENABLED,legacy,,CPC,"=""400112970619360""",Sp Kw Br - valentines spoons - B00XVF6Z3C,ENABLED,B00XVF6Z3C,II-LXDF-8CBW,UNKNOWN,,Unknown,Detail Page on-Amazon,valentines spoons,BROAD,valentines spoons,valentines spoons,8,0.0%,1,0,,12.5%,0.1,,0,0.1,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 23, 2026",4,1,2026,6,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,258730673842577,B0917J3DBG - Hose Clamp Pliers,"=""544496094566361""",SP Kw Ex hose clamp tool - B0917J3DBG,10,ENABLED,legacy,1500000,CPC,"=""453188161856545""",Exact,ENABLED,B0917J3DBG,ZP-NXDK-UGDV,UNKNOWN,,Unknown,Other on-Amazon,hose clamp tool,EXACT,hose clamp tool,hose clamp tool,1,80.0%,1,0,,100.0%,0.55,,0,0.55,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 27, 2026",5,1,2026,4,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,208654278465169,B00XVF6Z3C - Heart spoons,"=""333447994499241""",Sp Kw Br - valentines spoons - B00XVF6Z3C,5,ENABLED,legacy,,CPC,"=""400112970619360""",Sp Kw Br - valentines spoons - B00XVF6Z3C,ENABLED,B00XVF6Z3C,II-LXDF-8CBW,UNKNOWN,,Unknown,Other on-Amazon,valentines spoons,BROAD,valentine kitchen spoons,valentine kitchen spoons,1,0.0%,1,0,,100.0%,0.25,,0,0.25,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 26, 2026",5,1,2026,6,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,264568669930856,Scavenger Smile,"=""346610041611823""",Sp Pt Sug Cat List Scavenger,10,ENABLED,legacy,,CPC,"=""535922178927393""",Sp Pt Sug Cat List Scavenger,ENABLED,B0DKC5899Z,RQ-V550-5CL7,UNKNOWN,,Unknown,Detail Page on-Amazon,"category=""Serving Tablespoons""",TARGETING_EXPRESSION,B0DC9S6SH6,B0DC9S6SH6,3,0.0%,1,0,,33.3333%,0.17,,0,0.17,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 27, 2026",5,1,2026,7,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,137886423153913,B0776QYR57 - Nail Swatch Sticks 200Pcs,"=""402416760984794""",Sp KW Br +nail+swatch+sticks - B0776QYR57,7,ENABLED,legacy,,CPC,"=""393089500691090""",Sp KW Br - Nail Swatch Sticks - B0776QYR57,ENABLED,B0776QYR57,JA-2HQA-0I4J,UNKNOWN,,Unknown,Top of Search on-Amazon,+nail+swatch+sticks,BROAD,nail sticks swatch,nail sticks swatch,1,0.0%,1,0,,100.0%,0.55,,0,0.55,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 27, 2026",5,1,2026,18,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,193806455870425,B089YTQ1RL - Plastic Bobbins 360,"=""313813303816215""",Sp KW Ex - embroidery bobbins - B089YTQ1RL,5,ENABLED,legacy,,CPC,"=""313291337328204""",B089YTQ1RL-SP-Ext-embroidery bobbins,ENABLED,B089YTQ1RL,69-AUCB-U9L1,UNKNOWN,,Unknown,Other on-Amazon,embroidery bobbins,EXACT,embroidery bobbin,embroidery bobbin,1,0.0%,1,0,,100.0%,0.33,,0,0.33,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 26, 2026",5,1,2026,21,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,242962102808048,B0747DNK9C - Keychain Clips 100,"=""421580966519391""",Sp KW Phr keychain clip - B0747DNK9C,5,ENABLED,legacy,,CPC,"=""466497245236419""",Sp KW Phr - keychain clip - B0747DNK9C,ENABLED,B0747DNK9C,60-UWT3-LOAV,UNKNOWN,,Unknown,Top of Search on-Amazon,keychain clip,PHRASE,colored keychain clips,colored keychain clips,1,0.0%,1,0,,100.0%,0.37,,0,0.37,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 24, 2026",4,1,2026,19,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,183465943838049,B073VH6FRJ - Black Mesh Bags Drawstring 5,"=""93448864284172""",SP Auto Low bid - B073VH6FRJ,5,ENABLED,legacy,,CPC,"=""188992017928180""",Ad group,ENABLED,B073VH6FRJ,YY-8BE8-9EIL,UNKNOWN,,Unknown,Other on-Amazon,loose-match,TARGETING_EXPRESSION_PREDEFINED,"12"" x 12"" mesh drawstring bag","12"" x 12"" mesh drawstring bag",2,0.0%,1,0,,50.0%,0.25,,0,0.25,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 23, 2026",4,1,2026,8,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,203930799242169,B0DNCWTN1D - 200 Pcs Ball Bead Chain,"=""514036871977363""",Sp KW Br List - B0DNCWTN1D,5,ENABLED,legacy,,CPC,"=""462454408355001""",Sp KW Br List - B0DNCWTN1D,ENABLED,B0DNCWTN1D,9D-WOSR-4H7Q,UNKNOWN,,Unknown,Other on-Amazon,ball chain,BROAD,colored ball chains for shrink its,colored ball chains for shrink its,1,0.0%,1,0,,100.0%,0.25,,0,0.25,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 25, 2026",4,1,2026,6,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,50564743311782,B089LDN7QW - Lobster Claw Clasps 200,"=""312048991599424""",Sp Kw Ex - plastic keychain clip - B089LDN7QW,5,ENABLED,legacy,,CPC,"=""366856185239550""",Exact,ENABLED,B089LDN7QW,ES-AXI5-X3B2,UNKNOWN,,Unknown,Top of Search on-Amazon,plastic keychain clip,EXACT,plastic keychain clip,plastic keychain clip,2,0.0%,1,0,,50.0%,0.33,,0,0.33,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 27, 2026",5,1,2026,17,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,168395887663498,B075R3XR7Y - 4Pcs Cocktail Spoon Long,"=""553177525538534""",Sp Kw Ex Tos - long stirring spoon - B075R3XR7Y,5,ENABLED,legacy,,CPC,"=""377877689503497""",Sp Kw Ex - long stirring spoon - B075R3XR7Y,ENABLED,B075R3XR7Y,EM-5VD0-2FC5,UNKNOWN,,Unknown,Top of Search on-Amazon,long stirring spoon,EXACT,long stirring spoons,long stirring spoons,1,0.0%,1,1,,100.0%,0.8,,0,0.8,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
